Unnamed: 0,CO_GT,PT08_S1_CO,NMHC_GT,Nox_GT,PT08_S3_Nox,NO2_GT,PT08_S4_NO2,PT08_S5_O3,T2,RH,AH,C6H6_GT
1601.0,-999.0,1378.2,-999.0,-999.0,576.2,-999.0,2010.1,1347.2,27.8,107.5,6.001,19.5
1602.0,1.7,1151.2,-999.0,240.3,660.2,128.1,1222.1,903.2,20.1,66.1,2.3875,7.7
1603.0,-999.0,873.2,-999.0,108.3,1076.2,83.1,869.1,915.2,4.6,107.7,1.4716,2.1
1604.0,1.0,976.2,-999.0,180.3,844.2,50.1,1562.1,964.2,19.5,150.9,50.506,6.6
1605.0,0.5,798.2,-999.0,-999.0,1435.2,-999.0,699.1,280.2,4.0,96.3,1.279,0.6
1606.0,1.2,986.2,-999.0,225.3,842.2,96.1,1173.1,853.2,10.1,152.5,2.8996,5.4
1607.0,2.8,1035.2,-999.0,148.3,907.2,125.1,1652.1,1044.2,18.6,78.9,2.596,13.8
1608.0,-999.0,1219.2,-999.0,-999.0,901.2,-999.0,1664.1,912.2,14.6,154.5,38.185,6.8
1609.0,2.2,1222.2,-999.0,173.3,661.2,122.1,1827.1,1593.2,30.3,61.9,39.178,15.4
1610.0,1.2,1042.2,-999.0,145.3,861.2,107.1,1038.1,634.2,8.5,122.1,2.1163,3.3
1611.0,2.0,1041.2,-999.0,169.3,837.2,125.1,1705.1,1053.2,28.1,73.3,40.909,10.0
1612.0,2.5,1262.2,-999.0,282.3,633.2,165.1,1842.1,1603.2,32.5,49.7,35.758,16.2
1613.0,1.5,1020.2,88.1,95.3,1074.2,97.1,1398.1,839.2,9.4,150.1,2.7397,4.8
1614.0,-999.0,1143.2,-999.0,-999.0,643.2,-999.0,1747.1,1079.2,30.0,79.3,49.291,11.8
1615.0,2.1,1184.2,-999.0,230.3,667.2,90.1,1537.1,1046.2,25.4,96.1,45.847,10.1
1616.0,3.8,1407.2,-999.0,163.3,660.2,120.1,2009.1,1308.2,23.6,87.5,37.552,19.4
1617.0,4.5,1377.2,-999.0,786.3,499.2,206.1,1546.1,2006.2,13.0,108.3,2.5009,21.7
1618.0,0.9,861.2,-999.0,61.3,997.2,78.1,1409.1,509.2,33.4,38.5,2.9902,6.0
1619.0,-999.0,1268.2,-999.0,-999.0,873.2,-999.0,1602.1,1029.2,18.8,100.9,32.416,8.5
1620.0,4.2,1500.2,-999.0,279.3,560.2,95.1,2163.1,1495.2,15.6,124.5,32.725,23.6
1621.0,2.3,-999.0,-999.0,250.3,-999.0,147.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
1622.0,1.2,914.2,63.1,66.3,1256.2,81.1,1187.1,478.2,14.3,76.5,1.9489,3.1
1623.0,0.7,875.2,-999.0,-999.0,1165.2,-999.0,1049.1,525.2,11.6,134.9,2.8318,1.5
1624.0,2.8,1214.2,-999.0,144.3,683.2,117.1,1938.1,1309.2,27.3,85.1,45.307,15.1
1625.0,0.9,868.2,-999.0,96.3,1128.2,78.1,755.1,363.2,10.4,55.5,1.1443,1.9
1626.0,2.0,996.2,-999.0,391.3,808.2,175.1,1237.1,895.2,9.6,140.1,2.5888,7.8
1627.0,0.6,776.2,-999.0,-999.0,1099.2,-999.0,1245.1,602.2,21.3,87.7,3.364,2.1
1628.0,1.1,950.2,-999.0,172.3,917.2,68.1,1139.1,841.2,11.9,142.9,3.0592,4.0
1629.0,5.2,1427.2,-999.0,479.3,507.2,213.1,2049.1,1566.2,28.9,78.1,45.709,26.2
1630.0,3.0,1030.2,-999.0,-999.0,726.2,-999.0,1583.1,791.2,32.6,57.5,41.488,8.9
1631.0,-999.0,1055.2,-999.0,-999.0,694.2,-999.0,1517.1,1086.2,25.5,70.5,33.964,10.0
1632.0,3.2,1295.2,-999.0,459.3,553.2,155.1,1479.1,1441.2,14.4,122.5,3.0823,13.2
1633.0,-999.0,1037.2,-999.0,-999.0,708.2,-999.0,1480.1,958.2,16.6,112.5,31.465,12.1
1634.0,5.1,1360.2,-999.0,716.3,513.2,190.1,1504.1,1600.2,8.3,150.5,2.5555,18.2
1635.0,1.3,895.2,-999.0,143.3,999.2,111.1,827.1,700.2,3.8,92.1,1.2103,3.4
1636.0,3.0,-999.0,-999.0,369.3,-999.0,165.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
1637.0,3.6,1501.2,-999.0,185.3,823.2,119.1,1744.1,1130.2,17.9,96.3,3.0067,12.6
1638.0,1.4,1010.2,-999.0,80.3,955.2,73.1,1567.1,741.2,34.1,52.9,41.443,6.1
1639.0,1.4,957.2,-999.0,-999.0,911.2,-999.0,1322.1,579.2,25.4,73.9,35.392,4.1
1640.0,2.8,1136.2,-999.0,497.3,653.2,155.1,1216.1,1192.2,4.6,153.3,2.0602,10.6
1641.0,2.5,1178.2,-999.0,390.3,700.2,128.1,1342.1,1094.2,11.9,165.5,34.243,7.2
1642.0,2.1,1156.2,-999.0,111.3,710.2,114.1,1842.1,945.2,37.7,53.9,5.245,12.2
1643.0,1.6,976.2,-999.0,156.3,787.2,118.1,1095.1,622.2,16.4,94.7,2.7058,4.4
1644.0,3.9,1408.2,592.1,275.3,682.2,114.1,1928.1,1481.2,11.3,114.1,2.3632,19.3
1645.0,1.3,895.2,-999.0,41.3,819.2,60.1,1371.1,787.2,26.7,61.3,31.477,6.8
1646.0,2.3,1206.2,-999.0,307.3,640.2,163.1,1245.1,1127.2,11.9,136.7,2.9296,6.8
1647.0,2.7,1138.2,-999.0,337.3,610.2,66.1,1641.1,1203.2,19.3,137.7,45.391,13.9
1648.0,2.7,1190.2,-999.0,355.3,654.2,129.1,1287.1,1329.2,10.8,119.7,2.4022,11.4
1649.0,3.3,1065.2,-999.0,514.3,669.2,156.1,1364.1,1188.2,13.1,78.7,1.8631,17.0
1650.0,-999.0,890.2,-999.0,-999.0,969.2,-999.0,1323.1,728.2,19.0,137.3,44.554,3.2
1651.0,4.3,1435.2,-999.0,804.3,501.2,131.1,1787.1,1480.2,13.0,147.7,32.911,21.6
1652.0,-999.0,1071.2,-999.0,-999.0,649.2,-999.0,1557.1,1099.2,28.2,80.9,4.636,10.1
1653.0,1.8,897.2,-999.0,223.3,937.2,88.1,1227.1,902.2,18.5,66.5,2.1925,7.4
1654.0,2.6,1140.2,-999.0,366.3,627.2,193.1,1175.1,1200.2,10.4,90.9,1.7998,9.5
1655.0,1.9,-999.0,-999.0,219.3,-999.0,153.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
1656.0,3.1,1227.2,-999.0,519.3,739.2,150.1,1594.1,1384.2,26.7,60.7,31.234,17.8
1657.0,3.2,1170.2,-999.0,504.3,611.2,177.1,1233.1,1503.2,11.2,65.3,1.3876,14.7
1658.0,1.0,847.2,-999.0,112.3,1203.2,85.1,1162.1,598.2,22.4,34.1,1.4539,5.5
1659.0,0.6,737.2,-999.0,50.3,1481.2,40.1,869.1,395.2,10.8,83.7,1.708,0.7
1660.0,2.0,-999.0,-999.0,256.3,-999.0,164.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
1661.0,-999.0,933.2,-999.0,-999.0,994.2,-999.0,1577.1,726.2,27.1,55.7,3.0193,9.5
1662.0,1.1,887.2,-999.0,166.3,1009.2,104.1,854.1,588.2,6.7,80.5,1.2832,3.0
1663.0,3.8,1556.2,-999.0,658.3,472.2,227.1,1435.1,2026.2,11.2,104.1,2.1607,17.1
1664.0,4.0,1492.2,-999.0,699.3,561.2,122.1,1672.1,1481.2,13.9,155.7,36.703,17.8
1665.0,-999.0,1036.2,-999.0,89.3,914.2,59.1,1787.1,909.2,22.0,121.9,47.497,8.7
1666.0,2.1,1095.2,-999.0,111.3,799.2,120.1,1695.1,934.2,32.8,55.5,40.417,10.5
1667.0,1.5,1136.2,-999.0,174.3,712.2,119.1,1169.1,691.2,21.3,71.9,2.7829,5.4
1668.0,1.0,862.2,71.1,58.3,1320.2,58.1,1193.1,393.2,17.3,70.1,2.1367,2.7
1669.0,0.4,1079.2,-999.0,-999.0,782.2,-999.0,1158.1,1158.2,7.9,162.7,2.6893,6.0
1670.0,1.6,984.2,-999.0,99.3,1003.2,85.1,1516.1,787.2,13.4,123.7,2.9299,6.4
1671.0,1.9,1070.2,-999.0,210.3,609.2,124.1,1292.1,815.2,26.2,52.7,2.725,9.2
1672.0,0.7,878.2,-999.0,59.3,949.2,44.1,1373.1,822.2,18.4,141.7,44.482,3.8
1673.0,2.0,1048.2,-999.0,284.3,721.2,137.1,1022.1,941.2,19.9,32.1,1.1896,8.6
1674.0,1.7,1043.2,-999.0,198.3,800.2,98.1,1248.1,826.2,14.6,126.1,31.057,5.3
1675.0,-999.0,843.2,-999.0,-999.0,990.2,-999.0,1219.1,618.2,15.6,114.3,3.0913,4.3
1676.0,-999.0,1031.2,-999.0,93.3,752.2,118.1,1580.1,694.2,37.0,43.7,40.252,10.5
1677.0,0.9,903.2,-999.0,87.3,819.2,58.1,1471.1,853.2,21.9,111.1,43.069,5.8
1678.0,2.3,1072.2,-999.0,112.3,802.2,107.1,1748.1,836.2,33.7,48.9,37.516,12.0
1679.0,2.5,1119.2,-999.0,311.3,688.2,90.1,1539.1,1082.2,20.2,133.5,46.744,10.2
1680.0,1.6,942.2,-999.0,-999.0,930.2,-999.0,1245.1,705.2,27.9,48.9,2.8006,5.5
1681.0,-999.0,1060.2,-999.0,-999.0,964.2,-999.0,1418.1,1089.2,13.5,108.5,2.5957,5.8
1682.0,2.3,1089.2,-999.0,307.3,778.2,110.1,1216.1,1004.2,11.9,130.1,2.7898,6.5
1683.0,2.7,1049.2,-999.0,149.3,693.2,128.1,1730.1,1189.2,25.8,63.3,30.955,15.1
1684.0,3.2,1217.2,-999.0,335.3,621.2,148.1,1644.1,1451.2,25.6,69.7,33.556,15.8
1685.0,-999.0,1778.2,-999.0,-999.0,380.2,-999.0,2473.1,2094.2,25.7,95.1,4.717,41.6
1686.0,3.3,1517.2,-999.0,580.3,437.2,146.1,1750.1,1470.2,14.9,147.3,37.093,17.4
1687.0,5.6,1582.2,-999.0,875.3,423.2,216.1,1725.1,1813.2,5.2,166.1,2.3056,26.0
1688.0,1.7,1055.2,-999.0,326.3,703.2,61.1,1506.1,1013.2,15.6,154.5,40.606,10.0
1689.0,1.8,1054.2,-999.0,252.3,1006.2,116.1,1380.1,940.2,37.2,30.1,2.8891,12.6
1690.0,0.7,919.2,-999.0,-999.0,1089.2,-999.0,1468.1,838.2,15.0,131.5,33.319,3.1
1691.0,6.2,1640.2,401.1,351.3,743.2,165.1,2191.1,1654.2,9.7,135.7,2.5399,24.0
1692.0,4.2,1580.2,644.1,230.3,639.2,115.1,1957.1,1489.2,13.3,122.3,2.8768,19.9
1693.0,-999.0,1029.2,-999.0,-999.0,727.2,-999.0,1539.1,733.2,28.0,86.3,48.112,7.1
1694.0,0.7,884.2,-999.0,43.3,1027.2,54.1,1442.1,556.2,25.8,75.9,37.102,4.0
1695.0,-999.0,815.2,-999.0,43.3,1113.2,55.1,1374.1,712.2,17.1,95.5,2.8555,5.2
1696.0,-999.0,835.2,-999.0,-999.0,1266.2,-999.0,961.1,432.2,10.8,125.1,2.506,0.9
1697.0,1.2,941.2,-999.0,-999.0,975.2,-999.0,1397.1,889.2,14.9,101.3,2.6467,5.6
1698.0,0.9,967.2,-999.0,61.3,810.2,61.1,1597.1,995.2,24.7,104.5,47.743,5.5
1699.0,0.7,900.2,-999.0,97.3,1090.2,85.1,780.1,696.2,3.7,89.1,1.1722,1.3
1700.0,3.6,1274.2,-999.0,221.3,670.2,178.1,2054.1,1320.2,39.0,37.7,3.97,21.2
1701.0,-999.0,724.2,-999.0,12.3,1917.2,18.1,1256.1,346.2,19.2,101.5,3.427,0.5
1702.0,1.3,886.2,-999.0,-999.0,1013.2,-999.0,1143.1,611.2,15.0,130.7,33.154,2.3
1703.0,1.0,1001.2,-999.0,191.3,816.2,93.1,1130.1,891.2,10.4,141.9,2.7721,3.8
1704.0,0.9,1065.2,-999.0,72.3,1143.2,62.1,1492.1,815.2,14.3,132.5,3.289,3.6
1705.0,2.0,1064.2,-999.0,275.3,692.2,139.1,1212.1,1014.2,20.4,80.3,2.9317,6.8
1706.0,1.6,1392.2,-999.0,757.3,542.2,198.1,1395.1,1506.2,7.2,154.7,2.4478,15.1
1707.0,2.0,1055.2,-999.0,225.3,635.2,125.1,1632.1,1161.2,25.4,83.5,39.841,11.6
1708.0,2.3,1056.2,-999.0,163.3,734.2,152.1,1694.1,928.2,36.6,36.3,32.761,14.3
1709.0,-999.0,1202.2,-999.0,-999.0,815.2,-999.0,1506.1,886.2,32.1,54.7,38.356,11.7
1710.0,-999.0,1598.2,-999.0,-999.0,490.2,-999.0,2617.1,1749.2,16.1,114.7,31.126,35.2
1711.0,2.1,1320.2,-999.0,316.3,542.2,135.1,1428.1,1426.2,16.3,132.7,3.724,9.3
1712.0,0.4,720.2,-999.0,33.3,1536.2,26.1,917.1,358.2,11.0,100.3,2.0557,0.6
1713.0,1.1,1008.2,-999.0,115.3,791.2,78.1,1241.1,894.2,16.7,126.1,35.452,3.3
1714.0,0.7,815.2,-999.0,21.3,1080.2,29.1,1532.1,596.2,23.9,122.7,53.743,2.4
1715.0,-999.0,895.2,-999.0,80.3,946.2,51.1,1343.1,786.2,17.1,162.1,46.663,3.1
1716.0,1.3,914.2,-999.0,-999.0,891.2,-999.0,1210.1,803.2,17.2,118.5,34.531,4.6
1717.0,3.3,1271.2,-999.0,444.3,566.2,90.1,1810.1,1227.2,20.3,137.9,48.322,17.2
1718.0,-999.0,1057.2,-999.0,53.3,784.2,67.1,1574.1,1081.2,27.7,76.5,41.833,7.6
1719.0,1.8,1260.2,-999.0,417.3,544.2,180.1,1319.1,1161.2,19.4,59.9,2.0812,12.3
1720.0,-999.0,947.2,-999.0,-999.0,922.2,-999.0,1358.1,595.2,36.6,41.7,37.438,4.8
1721.0,3.4,1452.2,283.1,217.3,776.2,154.1,1868.1,1583.2,24.5,54.9,2.5693,18.3
1722.0,-999.0,1236.2,-999.0,-999.0,822.2,-999.0,1868.1,1237.2,25.9,53.5,2.7274,20.3
1723.0,3.8,1468.2,-999.0,530.3,496.2,105.1,1913.1,1641.2,24.5,105.1,47.521,21.0
1724.0,0.9,941.2,-999.0,52.3,873.2,65.1,1592.1,979.2,27.6,82.7,44.986,6.0
1725.0,1.1,950.2,-999.0,52.3,914.2,62.1,1443.1,525.2,38.1,48.1,47.158,5.4
1726.0,-999.0,1173.2,-999.0,153.3,650.2,127.1,1858.1,940.2,33.8,70.3,54.166,12.3
1727.0,3.6,1455.2,-999.0,394.3,535.2,107.1,1796.1,1387.2,26.3,103.5,52.102,17.3
1728.0,2.5,1097.2,-999.0,356.3,737.2,128.1,1140.1,1053.2,5.0,160.3,2.2033,7.5
1729.0,5.7,1426.2,-999.0,566.3,521.2,200.1,2080.1,1648.2,30.6,58.5,37.855,31.1
1730.0,1.5,1046.2,-999.0,94.3,920.2,77.1,1595.1,908.2,17.8,112.9,34.126,6.9
1731.0,1.7,827.2,-999.0,225.3,1015.2,123.1,727.1,573.2,1.1,73.3,0.8368,3.6
1732.0,1.5,1033.2,-999.0,60.3,774.2,62.1,1736.1,769.2,27.5,118.9,64.285,7.0
1733.0,3.5,1148.2,-999.0,579.3,624.2,207.1,1126.1,1460.2,9.2,38.5,0.7675,17.5
1734.0,3.7,1137.2,-999.0,321.3,648.2,135.1,1821.1,1489.2,21.8,84.9,32.677,16.7
1735.0,2.1,1096.2,-999.0,310.3,971.2,129.1,1430.1,986.2,35.1,34.7,2.9626,13.0
1736.0,2.3,1071.2,-999.0,265.3,654.2,168.1,1129.1,816.2,28.6,26.3,1.6084,11.9
1737.0,-999.0,1180.2,-999.0,-999.0,568.2,-999.0,1874.1,1202.2,29.9,77.7,48.187,15.3
1738.0,2.2,1174.2,-999.0,381.3,626.2,122.1,1296.1,1262.2,11.3,140.7,2.8969,9.1
1739.0,3.3,-999.0,-999.0,383.3,-999.0,123.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
1740.0,3.8,1333.2,-999.0,383.3,520.2,107.1,1853.1,1364.2,23.9,102.9,44.968,20.5
1741.0,2.2,1174.2,-999.0,316.3,611.2,212.1,1282.1,1142.2,8.4,128.9,2.2216,10.0
1742.0,-999.0,1036.2,-999.0,-999.0,1034.2,-999.0,1364.1,993.2,12.4,115.3,2.5669,4.7
1743.0,1.3,899.2,-999.0,212.3,1002.2,132.1,893.1,691.2,8.5,81.9,1.4626,3.4
1744.0,-999.0,1041.2,-999.0,119.3,728.2,102.1,1694.1,936.2,24.7,90.3,41.242,9.6
1745.0,6.6,1895.2,538.1,320.3,565.2,165.1,2443.1,1992.2,18.4,105.3,32.935,31.0
1746.0,3.5,1257.2,-999.0,308.3,611.2,162.1,1954.1,1608.2,26.8,78.9,40.768,17.6
1747.0,1.1,884.2,-999.0,126.3,982.2,102.1,813.1,581.2,8.8,62.5,1.1563,3.1
1748.0,-999.0,1182.2,-999.0,-999.0,653.2,-999.0,1616.1,1217.2,19.8,113.3,38.533,12.4
1749.0,1.0,965.2,-999.0,35.3,844.2,47.1,1681.1,777.2,26.9,104.9,54.523,6.1
1750.0,1.4,942.2,-999.0,161.3,897.2,115.1,947.1,882.2,3.9,132.5,1.7077,3.6
1751.0,0.6,875.2,-999.0,20.3,919.2,25.1,1559.1,772.2,24.5,127.3,57.754,3.2
1752.0,5.2,1589.2,-999.0,932.3,556.2,203.1,1757.1,1972.2,15.9,115.9,30.976,24.1
1753.0,0.6,766.2,-999.0,19.3,1534.2,30.1,1310.1,387.2,12.7,144.5,31.609,1.2
1754.0,1.6,1220.2,-999.0,204.3,675.2,154.1,1310.1,1163.2,16.4,113.3,31.366,5.5
1755.0,2.5,1201.2,-999.0,358.3,665.2,170.1,1220.1,1260.2,6.9,144.3,2.2429,9.2
1756.0,1.5,929.2,-999.0,198.3,923.2,120.1,956.1,913.2,4.6,125.5,1.7029,4.2
1757.0,-999.0,805.2,-999.0,93.3,1183.2,75.1,781.1,466.2,6.5,83.5,1.3102,1.7
1758.0,3.0,1204.2,-999.0,193.3,729.2,101.1,1984.1,1139.2,14.8,117.1,3.0064,16.8
1759.0,-999.0,1118.2,-999.0,-999.0,837.2,-999.0,1705.1,1019.2,13.5,134.9,30.976,9.8
1760.0,1.2,955.2,-999.0,205.3,890.2,138.1,880.1,770.2,9.2,69.1,1.2982,4.3
1761.0,0.9,886.2,-999.0,83.3,975.2,69.1,1001.1,443.2,15.2,95.3,2.5417,2.1
1762.0,2.8,1209.2,267.1,207.3,837.2,129.1,1746.1,1147.2,13.2,109.7,2.5702,13.4
1763.0,-999.0,744.2,-999.0,17.3,1881.2,17.1,720.1,253.2,2.8,107.9,1.3186,0.1
1764.0,2.8,1381.2,-999.0,496.3,541.2,221.1,1307.1,1706.2,7.9,116.1,1.9408,11.9
1765.0,1.2,925.2,-999.0,167.3,904.2,122.1,930.1,546.2,14.4,76.1,1.9486,2.9
1766.0,3.3,1164.2,-999.0,259.3,648.2,198.1,1886.1,1218.2,35.6,38.3,32.764,20.3
1767.0,-999.0,1009.2,-999.0,-999.0,982.2,-999.0,1466.1,872.2,19.4,77.7,2.6677,8.2
1768.0,-999.0,830.2,-999.0,-999.0,1266.2,-999.0,1303.1,568.2,16.9,93.7,2.7643,2.6
1769.0,2.0,1066.2,-999.0,377.3,728.2,97.1,1174.1,1122.2,7.0,152.3,2.377,8.2
1770.0,3.9,1498.2,535.1,244.3,684.2,132.1,2095.1,1329.2,11.3,139.5,2.8696,21.0
1771.0,0.7,912.2,-999.0,72.3,1016.2,64.1,837.1,656.2,5.8,93.3,1.3894,1.7
1772.0,-999.0,966.2,-999.0,-999.0,908.2,-999.0,1363.1,741.2,16.0,156.3,42.217,4.8
1773.0,3.1,1147.2,-999.0,720.3,628.2,210.1,1415.1,1198.2,11.9,152.3,31.648,12.7
1774.0,0.7,934.2,-999.0,70.3,966.2,57.1,1063.1,520.2,13.2,128.1,2.9773,1.6
1775.0,0.8,852.2,-999.0,37.3,1095.2,63.1,1525.1,837.2,19.7,109.7,3.808,4.5
1776.0,0.7,861.2,-999.0,39.3,1043.2,62.1,1528.1,689.2,23.9,94.7,41.449,4.3
1777.0,1.7,958.2,-999.0,-999.0,820.2,-999.0,1380.1,728.2,32.5,38.9,2.8837,9.0
1778.0,0.7,810.2,-999.0,-999.0,1255.2,-999.0,1106.1,361.2,32.3,41.1,3.0097,2.2
1779.0,0.8,817.2,-999.0,51.3,1260.2,48.1,1364.1,489.2,14.7,122.3,30.325,2.8
1780.0,-999.0,783.2,-999.0,-999.0,1241.2,-999.0,832.1,458.2,7.7,92.9,1.5607,1.2
1781.0,2.8,1265.2,-999.0,156.3,636.2,172.1,2040.1,1282.2,38.1,50.1,49.036,17.6
1782.0,-999.0,877.2,-999.0,-999.0,987.2,-999.0,1529.1,801.2,26.9,101.9,53.179,3.0
1783.0,4.5,1443.2,-999.0,221.3,664.2,160.1,1988.1,1425.2,27.6,49.5,2.7697,22.7
1784.0,3.2,1378.2,436.1,157.3,742.2,116.1,1796.1,1273.2,18.0,98.9,30.292,13.6
1785.0,6.4,1650.2,-999.0,266.3,528.2,158.1,2345.1,1779.2,23.2,70.7,3.0535,34.3
1786.0,0.5,898.2,76.1,-999.0,1154.2,-999.0,1386.1,743.2,15.7,122.5,32.452,2.3
1787.0,2.6,1075.2,-999.0,166.3,764.2,117.1,1798.1,1111.2,24.5,80.1,36.337,12.9
1788.0,1.9,1091.2,-999.0,103.3,744.2,99.1,1786.1,1088.2,28.7,73.7,4.348,11.7
1789.0,2.0,1075.2,-999.0,139.3,781.2,110.1,1682.1,946.2,23.2,88.5,37.051,10.4
1790.0,1.8,1079.2,-999.0,87.3,697.2,116.1,1773.1,846.2,30.6,76.5,49.228,11.8
1791.0,3.8,1427.2,-999.0,531.3,503.2,114.1,1900.1,1594.2,22.4,118.7,47.215,20.5
1792.0,1.6,965.2,-999.0,280.3,802.2,174.1,951.1,889.2,13.2,64.1,1.5451,5.8
1793.0,2.5,1071.2,-999.0,284.3,740.2,133.1,1298.1,1090.2,15.8,121.9,32.422,7.7
1794.0,3.6,1357.2,-999.0,572.3,657.2,141.1,1583.1,1639.2,17.5,106.7,31.684,21.6
1795.0,9.5,1816.2,-999.0,1184.3,341.2,171.1,2405.1,2069.2,15.5,146.1,38.164,43.9
1796.0,0.7,847.2,-999.0,-999.0,1012.2,-999.0,1258.1,525.2,24.1,87.5,38.728,2.7
1797.0,3.8,1379.2,-999.0,214.3,711.2,115.1,1962.1,1237.2,17.5,84.3,2.5843,18.4
1798.0,0.6,766.2,-999.0,33.3,1494.2,31.1,734.1,321.2,1.1,109.5,1.1971,0.5
1799.0,0.8,930.2,38.1,58.3,1143.2,68.1,1339.1,746.2,15.6,94.7,2.5846,3.3
1800.0,1.2,930.2,-999.0,135.3,883.2,85.1,1263.1,977.2,18.7,98.3,31.405,5.7
1801.0,-999.0,1055.2,-999.0,-999.0,845.2,-999.0,936.1,1195.2,9.2,74.5,1.393,5.6
1802.0,1.5,946.2,-999.0,249.3,945.2,99.1,1142.1,801.2,15.3,100.3,2.674,5.3
1803.0,1.6,966.2,147.1,118.3,1111.2,98.1,1258.1,705.2,11.9,75.3,1.6552,5.5
1804.0,2.2,1333.2,-999.0,129.3,885.2,121.1,1621.1,1194.2,14.6,115.7,2.9368,10.3
1805.0,1.8,1145.2,-999.0,199.3,736.2,112.1,1207.1,1120.2,10.6,144.1,2.836,5.9
1806.0,2.0,1100.2,-999.0,236.3,744.2,82.1,1494.1,963.2,19.6,140.1,47.233,8.6
1807.0,-999.0,846.2,-999.0,33.3,1211.2,52.1,1332.1,669.2,16.4,102.9,2.9404,2.2
1808.0,2.4,1274.2,101.1,111.3,939.2,97.1,1451.1,1188.2,10.4,116.3,2.2834,8.3
1809.0,-999.0,1339.2,-999.0,-999.0,579.2,-999.0,2031.1,1360.2,24.7,127.9,58.477,18.6
1810.0,3.2,1210.2,-999.0,406.3,569.2,143.1,1428.1,1345.2,11.4,120.3,2.5066,15.1
1811.0,-999.0,850.2,-999.0,-999.0,954.2,-999.0,1316.1,803.2,24.3,101.3,45.133,2.7
1812.0,0.8,877.2,-999.0,27.3,1061.2,35.1,1471.1,444.2,33.1,74.7,55.543,3.0
1813.0,3.2,1287.2,-999.0,758.3,580.2,190.1,1580.1,1304.2,9.3,163.5,2.9518,17.3
1814.0,-999.0,854.2,-999.0,-999.0,1090.2,-999.0,1317.1,625.2,23.8,77.3,33.577,2.3
1815.0,2.5,1120.2,-999.0,275.3,744.2,93.1,1385.1,922.2,12.1,156.9,32.962,8.9
1816.0,1.1,998.2,-999.0,228.3,872.2,146.1,1095.1,895.2,5.3,161.5,2.2657,4.1
1817.0,5.0,1478.2,-999.0,526.3,469.2,252.1,1682.1,1409.2,5.5,161.9,2.2879,20.2
1818.0,2.3,987.2,-999.0,343.3,913.2,144.1,949.1,1013.2,5.7,84.1,1.2568,7.6
1819.0,0.4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
1820.0,2.2,1033.2,235.1,134.3,917.2,89.1,1490.1,844.2,15.1,83.5,2.2279,8.9
1821.0,1.4,1038.2,-999.0,200.3,813.2,146.1,921.1,1317.2,4.3,98.9,1.336,4.8
1822.0,2.8,1342.2,202.1,156.3,694.2,102.1,1856.1,1443.2,17.9,122.1,37.156,13.7
1823.0,2.0,1077.2,-999.0,325.3,773.2,108.1,1302.1,969.2,13.2,160.9,36.214,6.9
1824.0,-999.0,1257.2,-999.0,-999.0,915.2,-999.0,1573.1,870.2,24.9,54.1,2.5975,10.8
1825.0,1.2,885.2,-999.0,57.3,1035.2,56.1,1450.1,524.2,13.1,128.7,2.9758,5.2
1826.0,0.5,804.2,-999.0,-999.0,1077.2,-999.0,1454.1,566.2,23.9,115.1,50.269,2.2
1827.0,0.9,947.2,-999.0,81.3,978.2,72.1,894.1,572.2,8.5,97.3,1.7125,1.9
1828.0,6.2,1438.2,-999.0,626.3,528.2,204.1,1405.1,1962.2,10.9,104.9,2.1301,16.9
1829.0,4.7,1461.2,633.1,240.3,630.2,129.1,2050.1,1628.2,18.2,80.7,2.5882,23.8
1830.0,3.0,1438.2,156.1,180.3,943.2,128.1,1668.1,1206.2,21.4,61.7,2.4088,12.0
1831.0,0.8,896.2,-999.0,58.3,941.2,46.1,1583.1,853.2,23.3,136.1,57.235,3.7
1832.0,2.7,1251.2,-999.0,306.3,502.2,151.1,1541.1,1328.2,17.2,123.1,3.673,13.4
1833.0,0.7,718.2,-999.0,63.3,1401.2,44.1,914.1,373.2,10.5,107.5,2.1247,1.0
1834.0,2.2,1106.2,-999.0,373.3,727.2,219.1,997.1,1281.2,3.2,115.7,1.4386,6.8
1835.0,2.4,1228.2,-999.0,301.3,668.2,81.1,1622.1,1110.2,24.6,117.7,53.614,9.3
1836.0,2.8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
1837.0,-999.0,1222.2,-999.0,-999.0,729.2,-999.0,1624.1,1273.2,21.4,94.5,35.575,13.0
1838.0,2.7,1179.2,214.1,169.3,928.2,125.1,1571.1,899.2,10.4,132.7,2.6008,9.4
1839.0,0.7,807.2,-999.0,41.3,1092.2,65.1,1435.1,765.2,24.9,75.7,35.017,3.5
1840.0,3.6,1239.2,-999.0,121.3,637.2,106.1,1839.1,1308.2,29.0,78.3,4.711,14.4
1841.0,1.3,990.2,-999.0,217.3,873.2,139.1,913.1,772.2,9.1,82.9,1.5325,3.9
1842.0,0.8,896.2,-999.0,33.3,1006.2,46.1,1438.1,493.2,37.0,54.3,50.149,3.6
